Year,StateID,Age,Education,Sex,Income,Race/Ethnicity,Obese,Overweight
2017,WA,Unknown,Unknown,Unknown,Unknown,Unknown,27.7,34.5
2017,WI,18 - 24,Unknown,Unknown,Unknown,Unknown,22.5,26.8
2017,WI,25 - 34,Unknown,Unknown,Unknown,Unknown,30.4,30.0
2017,WI,35 - 44,Unknown,Unknown,Unknown,Unknown,32.6,36.9
2017,WI,45 - 54,Unknown,Unknown,Unknown,Unknown,36.7,36.0
2017,WI,55 - 64,Unknown,Unknown,Unknown,Unknown,39.3,35.4
2017,WI,65 or older,Unknown,Unknown,Unknown,Unknown,29.1,42.1
2017,WI,Unknown,College graduate,Unknown,Unknown,Unknown,23.0,38.8
2017,WI,Unknown,High school graduate,Unknown,Unknown,Unknown,34.2,36.8
2017,WI,Unknown,Less than high school,Unknown,Unknown,Unknown,37.5,24.6
2017,WI,Unknown,Some college or technical school,Unknown,Unknown,Unknown,35.8,33.8
2017,WI,Unknown,Unknown,Female,Unknown,Unknown,31.6,28.3
2017,WI,Unknown,Unknown,Male,Unknown,Unknown,32.4,41.9
2017,WI,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,33.8,27.9
2017,WI,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,35.7,36.4
2017,WI,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,37.5,32.4
2017,WI,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,30.8,38.4
2017,WI,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,28.2,39.4
2017,WI,Unknown,Unknown,Unknown,Data not reported,Unknown,31.5,34.8
2017,WI,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.1,27.6
2017,WI,Unknown,Unknown,Unknown,Unknown,2 or more races,22.5,25.6
2017,WI,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,37.2,47.0
2017,WI,Unknown,Unknown,Unknown,Unknown,Asian,26.7,26.9
2017,WI,Unknown,Unknown,Unknown,Unknown,Hispanic,38.7,31.3
2017,WI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,39.0,31.9
2017,WI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,31.3,35.9
2017,WI,Unknown,Unknown,Unknown,Unknown,Unknown,32.0,35.3
2017,WV,18 - 24,Unknown,Unknown,Unknown,Unknown,24.5,28.4
2017,WV,25 - 34,Unknown,Unknown,Unknown,Unknown,35.8,29.8
2017,WV,35 - 44,Unknown,Unknown,Unknown,Unknown,41.9,31.9
2017,WV,45 - 54,Unknown,Unknown,Unknown,Unknown,46.4,31.3
2017,WV,55 - 64,Unknown,Unknown,Unknown,Unknown,43.8,34.6
2017,WV,65 or older,Unknown,Unknown,Unknown,Unknown,33.5,40.1
2017,WV,Unknown,College graduate,Unknown,Unknown,Unknown,33.2,37.8
2017,WV,Unknown,High school graduate,Unknown,Unknown,Unknown,37.2,34.1
2017,WV,Unknown,Less than high school,Unknown,Unknown,Unknown,38.5,29.7
2017,WV,Unknown,Some college or technical school,Unknown,Unknown,Unknown,42.5,32.1
2017,WV,Unknown,Unknown,Female,Unknown,Unknown,36.7,29.2
2017,WV,Unknown,Unknown,Male,Unknown,Unknown,39.4,37.9
2017,WV,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,38.8,32.0
2017,WV,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,39.5,34.0
2017,WV,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,43.7,34.4
2017,WV,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,42.1,33.3
2017,WV,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,33.6,40.3
2017,WV,Unknown,Unknown,Unknown,Data not reported,Unknown,33.1,32.3
2017,WV,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,39.9,26.3
2017,WV,Unknown,Unknown,Unknown,Unknown,2 or more races,52.8,27.2
2017,WV,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,42.9,30.0
2017,WV,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,38.1,33.7
2017,WV,Unknown,Unknown,Unknown,Unknown,Unknown,38.1,33.6
2017,WY,18 - 24,Unknown,Unknown,Unknown,Unknown,13.0,27.6
2017,WY,25 - 34,Unknown,Unknown,Unknown,Unknown,24.2,38.3
2017,WY,35 - 44,Unknown,Unknown,Unknown,Unknown,33.3,32.6
2017,WY,45 - 54,Unknown,Unknown,Unknown,Unknown,37.7,34.9
2017,WY,55 - 64,Unknown,Unknown,Unknown,Unknown,33.4,38.9
2017,WY,65 or older,Unknown,Unknown,Unknown,Unknown,28.6,39.6
2017,WY,Unknown,College graduate,Unknown,Unknown,Unknown,23.6,37.6
2017,WY,Unknown,High school graduate,Unknown,Unknown,Unknown,31.3,35.0
2017,WY,Unknown,Less than high school,Unknown,Unknown,Unknown,19.1,42.3
2017,WY,Unknown,Some college or technical school,Unknown,Unknown,Unknown,32.1,34.2
2017,WY,Unknown,Unknown,Female,Unknown,Unknown,28.1,30.0
2017,WY,Unknown,Unknown,Male,Unknown,Unknown,29.5,41.1
2017,WY,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,31.3,32.1
2017,WY,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,29.1,37.9
2017,WY,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,31.1,36.3
2017,WY,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,29.6,39.2
2017,WY,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,27.1,38.8
2017,WY,Unknown,Unknown,Unknown,Data not reported,Unknown,21.8,33.7
2017,WY,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,36.1,22.7
2017,WY,Unknown,Unknown,Unknown,Unknown,2 or more races,28.9,39.3
2017,WY,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,44.4,13.5
2017,WY,Unknown,Unknown,Unknown,Unknown,Hispanic,25.8,42.2
2017,WY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,28.6,35.6
2017,WY,Unknown,Unknown,Unknown,Unknown,Unknown,28.8,35.9
2018,AK,18 - 24,Unknown,Unknown,Unknown,Unknown,21.2,24.6
2018,AK,25 - 34,Unknown,Unknown,Unknown,Unknown,29.3,33.4
2018,AK,35 - 44,Unknown,Unknown,Unknown,Unknown,29.8,37.2
2018,AK,45 - 54,Unknown,Unknown,Unknown,Unknown,34.2,37.3
2018,AK,55 - 64,Unknown,Unknown,Unknown,Unknown,33.4,34.9
2018,AK,65 or older,Unknown,Unknown,Unknown,Unknown,27.2,38.8
2018,AK,Unknown,College graduate,Unknown,Unknown,Unknown,24.0,37.0
2018,AK,Unknown,High school graduate,Unknown,Unknown,Unknown,30.7,33.1
2018,AK,Unknown,Less than high school,Unknown,Unknown,Unknown,30.7,32.2
2018,AK,Unknown,Some college or technical school,Unknown,Unknown,Unknown,31.8,35.3
2018,AK,Unknown,Unknown,Female,Unknown,Unknown,28.5,28.3
2018,AK,Unknown,Unknown,Male,Unknown,Unknown,29.9,40.4
2018,AK,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,25.2,36.0
2018,AK,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,35.4,32.9
2018,AK,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,26.7,27.9
2018,AK,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,25.1,33.5
2018,AK,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,31.2,38.7
2018,AK,Unknown,Unknown,Unknown,Data not reported,Unknown,29.3,32.3
2018,AK,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,34.7,30.3
2018,AK,Unknown,Unknown,Unknown,Unknown,2 or more races,32.7,31.8
2018,AK,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,29.1,35.1
2018,AK,Unknown,Unknown,Unknown,Unknown,Asian,28.1,23.2
2018,AK,Unknown,Unknown,Unknown,Unknown,Hispanic,26.9,24.7
2018,AK,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.2,36.1
2018,AK,Unknown,Unknown,Unknown,Unknown,Unknown,29.5,34.7
2018,AL,18 - 24,Unknown,Unknown,Unknown,Unknown,19.3,24.9
2018,AL,25 - 34,Unknown,Unknown,Unknown,Unknown,38.1,30.4
2018,AL,35 - 44,Unknown,Unknown,Unknown,Unknown,42.0,31.9
2018,AL,45 - 54,Unknown,Unknown,Unknown,Unknown,39.8,35.6
2018,AL,55 - 64,Unknown,Unknown,Unknown,Unknown,43.7,35.3
2018,AL,65 or older,Unknown,Unknown,Unknown,Unknown,31.8,38.6
2018,AL,Unknown,College graduate,Unknown,Unknown,Unknown,29.4,39.7
2018,AL,Unknown,High school graduate,Unknown,Unknown,Unknown,36.6,32.3
2018,AL,Unknown,Less than high school,Unknown,Unknown,Unknown,39.2,29.6
2018,AL,Unknown,Some college or technical school,Unknown,Unknown,Unknown,39.2,32.1
2018,AL,Unknown,Unknown,Female,Unknown,Unknown,37.8,29.6
2018,AL,Unknown,Unknown,Male,Unknown,Unknown,34.6,37.4
2018,AL,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,38.4,32.3
2018,AL,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,35.1,29.2
2018,AL,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,37.7,35.9
2018,AL,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,38.6,34.3
2018,AL,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,32.1,38.8
2018,AL,Unknown,Unknown,Unknown,Data not reported,Unknown,33.5,31.8
2018,AL,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,43.7,26.6
2018,AL,Unknown,Unknown,Unknown,Unknown,2 or more races,37.2,40.8
2018,AL,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,25.4,43.3
2018,AL,Unknown,Unknown,Unknown,Unknown,Hispanic,30.8,30.4
2018,AL,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,43.9,32.5
2018,AL,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,34.2,33.4
2018,AL,Unknown,Unknown,Unknown,Unknown,Unknown,36.2,33.4
2018,AR,18 - 24,Unknown,Unknown,Unknown,Unknown,26.2,26.0
2018,AR,25 - 34,Unknown,Unknown,Unknown,Unknown,39.6,33.2
2018,AR,35 - 44,Unknown,Unknown,Unknown,Unknown,41.2,30.3
2018,AR,45 - 54,Unknown,Unknown,Unknown,Unknown,45.7,30.9
2018,AR,55 - 64,Unknown,Unknown,Unknown,Unknown,40.3,36.4
2018,AR,65 or older,Unknown,Unknown,Unknown,Unknown,30.1,38.9
2018,AR,Unknown,College graduate,Unknown,Unknown,Unknown,34.1,35.5
2018,AR,Unknown,High school graduate,Unknown,Unknown,Unknown,36.2,33.2
2018,AR,Unknown,Less than high school,Unknown,Unknown,Unknown,36.4,33.2
2018,AR,Unknown,Some college or technical school,Unknown,Unknown,Unknown,40.5,32.1
2018,AR,Unknown,Unknown,Female,Unknown,Unknown,39.4,29.4
2018,AR,Unknown,Unknown,Male,Unknown,Unknown,34.9,37.2
2018,AR,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,37.3,33.9
2018,AR,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,36.2,32.1
2018,AR,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,36.5,33.5
2018,AR,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,39.7,34.4
2018,AR,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,33.5,39.2
2018,AR,Unknown,Unknown,Unknown,Data not reported,Unknown,30.6,32.9
2018,AR,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,50.5,21.9
2018,AR,Unknown,Unknown,Unknown,Unknown,2 or more races,42.0,33.7
2018,AR,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,40.3,38.0
2018,AR,Unknown,Unknown,Unknown,Unknown,Hispanic,37.7,39.0
2018,AR,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,44.0,26.2
2018,AR,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,35.7,34.1
2018,AR,Unknown,Unknown,Unknown,Unknown,Unknown,37.1,33.3
2018,AZ,18 - 24,Unknown,Unknown,Unknown,Unknown,14.4,30.4
2018,AZ,25 - 34,Unknown,Unknown,Unknown,Unknown,33.0,29.4
2018,AZ,35 - 44,Unknown,Unknown,Unknown,Unknown,30.4,36.1
2018,AZ,45 - 54,Unknown,Unknown,Unknown,Unknown,36.7,36.9
2018,AZ,55 - 64,Unknown,Unknown,Unknown,Unknown,35.4,38.2
2018,AZ,65 or older,Unknown,Unknown,Unknown,Unknown,26.1,38.7
2018,AZ,Unknown,College graduate,Unknown,Unknown,Unknown,23.5,36.5
2018,AZ,Unknown,High school graduate,Unknown,Unknown,Unknown,31.1,34.2
2018,AZ,Unknown,Less than high school,Unknown,Unknown,Unknown,38.4,33.3
2018,AZ,Unknown,Some college or technical school,Unknown,Unknown,Unknown,29.4,35.8
2018,AZ,Unknown,Unknown,Female,Unknown,Unknown,28.0,30.3
2018,AZ,Unknown,Unknown,Male,Unknown,Unknown,31.0,40.0
2018,AZ,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.1,33.4
2018,AZ,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,33.2,39.0
2018,AZ,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,29.4,34.3
2018,AZ,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,29.6,36.7
2018,AZ,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,24.0,37.1
2018,AZ,Unknown,Unknown,Unknown,Data not reported,Unknown,26.6,33.9
2018,AZ,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,38.7,28.6
2018,AZ,Unknown,Unknown,Unknown,Unknown,2 or more races,28.7,32.1
2018,AZ,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,48.6,30.5
2018,AZ,Unknown,Unknown,Unknown,Unknown,Asian,8.1,36.7
2018,AZ,Unknown,Unknown,Unknown,Unknown,Hispanic,33.9,38.1
2018,AZ,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,32.7,32.3
2018,AZ,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,27.5,34.3
2018,AZ,Unknown,Unknown,Unknown,Unknown,Other,31.7,26.6
2018,AZ,Unknown,Unknown,Unknown,Unknown,Unknown,29.5,35.2
2018,CA,18 - 24,Unknown,Unknown,Unknown,Unknown,15.2,27.8
2018,CA,25 - 34,Unknown,Unknown,Unknown,Unknown,25.4,33.0
2018,CA,35 - 44,Unknown,Unknown,Unknown,Unknown,27.2,39.2
2018,CA,45 - 54,Unknown,Unknown,Unknown,Unknown,30.6,39.2
2018,CA,55 - 64,Unknown,Unknown,Unknown,Unknown,30.1,38.0
2018,CA,65 or older,Unknown,Unknown,Unknown,Unknown,24.2,38.8
2018,CA,Unknown,College graduate,Unknown,Unknown,Unknown,18.1,36.1
2018,CA,Unknown,High school graduate,Unknown,Unknown,Unknown,27.6,34.7
2018,CA,Unknown,Less than high school,Unknown,Unknown,Unknown,34.4,41.3
2018,CA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,27.6,35.2
2018,CA,Unknown,Unknown,Female,Unknown,Unknown,25.6,30.4
2018,CA,Unknown,Unknown,Male,Unknown,Unknown,26.0,42.0
2018,CA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,32.0,35.7
2018,CA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,28.5,37.7
2018,CA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,27.0,38.9
2018,CA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,29.3,36.2
2018,CA,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,20.9,38.4
2018,CA,Unknown,Unknown,Unknown,Data not reported,Unknown,22.9,32.0
2018,CA,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,31.4,32.2
2018,CA,Unknown,Unknown,Unknown,Unknown,2 or more races,24.8,29.9
2018,CA,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,34.5,35.2
2018,CA,Unknown,Unknown,Unknown,Unknown,Asian,10.9,33.2
2018,CA,Unknown,Unknown,Unknown,Unknown,Hispanic,33.3,37.9
2018,CA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,40.1,37.1
2018,CA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,22.8,36.5
2018,CA,Unknown,Unknown,Unknown,Unknown,Other,26.3,38.2
2018,CA,Unknown,Unknown,Unknown,Unknown,Unknown,25.8,36.4
2018,CO,18 - 24,Unknown,Unknown,Unknown,Unknown,12.0,25.2
2018,CO,25 - 34,Unknown,Unknown,Unknown,Unknown,22.0,33.5
2018,CO,35 - 44,Unknown,Unknown,Unknown,Unknown,23.7,39.0
2018,CO,45 - 54,Unknown,Unknown,Unknown,Unknown,29.2,37.8
2018,CO,55 - 64,Unknown,Unknown,Unknown,Unknown,26.8,39.3
2018,CO,65 or older,Unknown,Unknown,Unknown,Unknown,21.8,38.2
2018,CO,Unknown,College graduate,Unknown,Unknown,Unknown,17.7,36.7
2018,CO,Unknown,High school graduate,Unknown,Unknown,Unknown,25.7,34.6
2018,CO,Unknown,Less than high school,Unknown,Unknown,Unknown,29.4,36.6
2018,CO,Unknown,Some college or technical school,Unknown,Unknown,Unknown,25.5,36.0
2018,CO,Unknown,Unknown,Female,Unknown,Unknown,24.2,28.4
2018,CO,Unknown,Unknown,Male,Unknown,Unknown,21.8,43.1
2018,CO,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,28.4,33.2
2018,CO,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,21.7,35.2
2018,CO,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,23.6,37.4
2018,CO,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,22.9,40.4
2018,CO,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,22.5,37.4
2018,CO,Unknown,Unknown,Unknown,Data not reported,Unknown,20.1,31.7
2018,CO,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,22.3,28.0
2018,CO,Unknown,Unknown,Unknown,Unknown,2 or more races,32.2,30.5
2018,CO,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,24.4,35.2
2018,CO,Unknown,Unknown,Unknown,Unknown,Asian,6.4,23.3
2018,CO,Unknown,Unknown,Unknown,Unknown,Hispanic,29.8,38.8
2018,CO,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,31.1,32.2
2018,CO,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,21.3,35.8
2018,CO,Unknown,Unknown,Unknown,Unknown,Other,30.4,33.1
2018,CO,Unknown,Unknown,Unknown,Unknown,Unknown,23.0,35.9
2018,CT,18 - 24,Unknown,Unknown,Unknown,Unknown,12.4,31.3
2018,CT,25 - 34,Unknown,Unknown,Unknown,Unknown,27.1,36.4
2018,CT,35 - 44,Unknown,Unknown,Unknown,Unknown,30.4,36.5
2018,CT,45 - 54,Unknown,Unknown,Unknown,Unknown,33.5,38.5
2018,CT,55 - 64,Unknown,Unknown,Unknown,Unknown,31.2,37.9
2018,CT,65 or older,Unknown,Unknown,Unknown,Unknown,26.3,39.1
2018,CT,Unknown,College graduate,Unknown,Unknown,Unknown,22.9,37.5
2018,CT,Unknown,High school graduate,Unknown,Unknown,Unknown,30.5,36.0
2018,CT,Unknown,Less than high school,Unknown,Unknown,Unknown,31.2,41.3
2018,CT,Unknown,Some college or technical school,Unknown,Unknown,Unknown,28.6,35.8
2018,CT,Unknown,Unknown,Female,Unknown,Unknown,26.4,30.3
2018,CT,Unknown,Unknown,Male,Unknown,Unknown,28.4,43.6
2018,CT,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,29.9,37.9
2018,CT,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,34.0,34.3
2018,CT,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,31.5,35.6
2018,CT,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,29.8,35.6
2018,CT,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,24.9,40.1
2018,CT,Unknown,Unknown,Unknown,Data not reported,Unknown,24.2,33.5
2018,CT,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,32.3,32.7
2018,CT,Unknown,Unknown,Unknown,Unknown,2 or more races,23.9,39.1
2018,CT,Unknown,Unknown,Unknown,Unknown,Asian,10.9,39.6
2018,CT,Unknown,Unknown,Unknown,Unknown,Hispanic,31.1,39.5
2018,CT,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,36.5,36.5
2018,CT,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,26.1,36.4
2018,CT,Unknown,Unknown,Unknown,Unknown,Other,34.4,31.0
2018,CT,Unknown,Unknown,Unknown,Unknown,Unknown,27.4,37.0
2018,DC,18 - 24,Unknown,Unknown,Unknown,Unknown,17.5,22.0
2018,DC,25 - 34,Unknown,Unknown,Unknown,Unknown,19.0,27.1
2018,DC,35 - 44,Unknown,Unknown,Unknown,Unknown,27.1,34.5
2018,DC,45 - 54,Unknown,Unknown,Unknown,Unknown,32.9,34.8
2018,DC,55 - 64,Unknown,Unknown,Unknown,Unknown,30.3,37.2
2018,DC,65 or older,Unknown,Unknown,Unknown,Unknown,25.2,32.9
2018,DC,Unknown,College graduate,Unknown,Unknown,Unknown,16.4,32.6
2018,DC,Unknown,High school graduate,Unknown,Unknown,Unknown,35.8,30.6
2018,DC,Unknown,Less than high school,Unknown,Unknown,Unknown,39.5,25.9
2018,DC,Unknown,Some college or technical school,Unknown,Unknown,Unknown,30.3,29.6
2018,DC,Unknown,Unknown,Female,Unknown,Unknown,28.0,23.4
2018,DC,Unknown,Unknown,Male,Unknown,Unknown,21.2,39.3
2018,DC,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.1,31.4
2018,DC,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,32.3,32.4
2018,DC,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,34.9,33.2
2018,DC,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,27.1,27.4
2018,DC,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,15.6,32.6
2018,DC,Unknown,Unknown,Unknown,Data not reported,Unknown,21.7,31.2
2018,DC,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,40.9,26.3
2018,DC,Unknown,Unknown,Unknown,Unknown,2 or more races,23.6,36.7
2018,DC,Unknown,Unknown,Unknown,Unknown,Asian,9.5,30.1
2018,DC,Unknown,Unknown,Unknown,Unknown,Hispanic,30.1,29.0
2018,DC,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,37.4,32.1
2018,DC,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,12.3,30.0
2018,DC,Unknown,Unknown,Unknown,Unknown,Unknown,24.7,31.1
2018,DE,18 - 24,Unknown,Unknown,Unknown,Unknown,18.4,28.0
2018,DE,25 - 34,Unknown,Unknown,Unknown,Unknown,30.2,31.2
2018,DE,35 - 44,Unknown,Unknown,Unknown,Unknown,37.9,30.6
2018,DE,45 - 54,Unknown,Unknown,Unknown,Unknown,39.7,35.4
2018,DE,55 - 64,Unknown,Unknown,Unknown,Unknown,38.3,37.7
2018,DE,65 or older,Unknown,Unknown,Unknown,Unknown,32.5,38.0
2018,DE,Unknown,College graduate,Unknown,Unknown,Unknown,27.6,34.3
2018,DE,Unknown,High school graduate,Unknown,Unknown,Unknown,34.2,35.7
2018,DE,Unknown,Less than high school,Unknown,Unknown,Unknown,42.1,27.6
2018,DE,Unknown,Some college or technical school,Unknown,Unknown,Unknown,35.8,34.9
2018,DE,Unknown,Unknown,Female,Unknown,Unknown,33.5,29.2
2018,DE,Unknown,Unknown,Male,Unknown,Unknown,33.6,39.4
2018,DE,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,37.4,32.6
2018,DE,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,34.8,34.6
2018,DE,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,33.5,37.9
2018,DE,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,33.3,32.7
2018,DE,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,32.6,36.4
2018,DE,Unknown,Unknown,Unknown,Data not reported,Unknown,30.0,30.2
2018,DE,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,37.7,33.6
2018,DE,Unknown,Unknown,Unknown,Unknown,2 or more races,51.2,20.1
2018,DE,Unknown,Unknown,Unknown,Unknown,Asian,12.6,30.8
2018,DE,Unknown,Unknown,Unknown,Unknown,Hispanic,33.8,38.4
2018,DE,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,41.0,35.1
2018,DE,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,32.4,34.0
2018,DE,Unknown,Unknown,Unknown,Unknown,Unknown,33.5,34.3
2018,FL,18 - 24,Unknown,Unknown,Unknown,Unknown,16.6,27.4
2018,FL,25 - 34,Unknown,Unknown,Unknown,Unknown,30.3,33.4
2018,FL,35 - 44,Unknown,Unknown,Unknown,Unknown,33.9,37.8
2018,FL,45 - 54,Unknown,Unknown,Unknown,Unknown,39.4,34.2
2018,FL,55 - 64,Unknown,Unknown,Unknown,Unknown,33.2,34.5
2018,FL,65 or older,Unknown,Unknown,Unknown,Unknown,27.8,38.9
2018,FL,Unknown,College graduate,Unknown,Unknown,Unknown,25.9,37.1
2018,FL,Unknown,High school graduate,Unknown,Unknown,Unknown,31.9,34.7
2018,FL,Unknown,Less than high school,Unknown,Unknown,Unknown,37.2,30.0
2018,FL,Unknown,Some college or technical school,Unknown,Unknown,Unknown,31.0,36.2
2018,FL,Unknown,Unknown,Female,Unknown,Unknown,30.2,30.8
2018,FL,Unknown,Unknown,Male,Unknown,Unknown,31.1,39.7
2018,FL,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.1,34.4
2018,FL,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,31.9,38.0
2018,FL,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.0,34.4
2018,FL,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,34.2,34.1
2018,FL,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,27.5,39.1
2018,FL,Unknown,Unknown,Unknown,Data not reported,Unknown,25.7,33.7
2018,FL,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,30.7,28.0
2018,FL,Unknown,Unknown,Unknown,Unknown,2 or more races,37.7,29.4
2018,FL,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,24.4,31.1
2018,FL,Unknown,Unknown,Unknown,Unknown,Asian,14.5,23.2
2018,FL,Unknown,Unknown,Unknown,Unknown,Hispanic,33.7,34.1
2018,FL,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,37.9,36.1
2018,FL,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,28.0,36.0
2018,FL,Unknown,Unknown,Unknown,Unknown,Other,34.1,28.7
2018,FL,Unknown,Unknown,Unknown,Unknown,Unknown,30.7,35.3
2018,GA,18 - 24,Unknown,Unknown,Unknown,Unknown,19.8,26.4
2018,GA,25 - 34,Unknown,Unknown,Unknown,Unknown,32.7,31.4
2018,GA,35 - 44,Unknown,Unknown,Unknown,Unknown,34.9,37.2
2018,GA,45 - 54,Unknown,Unknown,Unknown,Unknown,38.7,34.8
